#"Progress (%)"	"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"	"Time Remaining"
31.2%	17150	34.299999999995954	-458149.6806778823	4442.075866187457	-453707.6048116948	308.73095966762367	18.63937341935863	0.9272983346941202	63.9	1:42
31.3%	17200	34.399999999996076	-458066.268532006	4358.113399933092	-453708.1551320729	302.8954418683703	18.76783949721131	0.920950966896395	64.1	1:41
31.4%	17250	34.4999999999962	-458175.94683423016	4488.749692546204	-453687.19714168395	311.97486086093295	18.77590971437466	0.9205551259271576	64.3	1:41
31.5%	17300	34.59999999999632	-458174.3553352684	4483.789424097631	-453690.5659111708	311.630114736718	18.700683434945674	0.9242581957841328	64.6	1:40
31.5%	17350	34.69999999999644	-458102.2308235497	4372.113648351049	-453730.1171751986	303.8684802089718	18.700683434945674	0.9242581957841328	64.8	1:40
31.6%	17400	34.799999999996565	-458151.2347297997	4510.057894027792	-453641.1768357719	313.45581294062987	18.700683434945674	0.9242581957841328	65	1:39
31.7%	17450	34.89999999999669	-458078.28133321874	4373.438065167982	-453704.84326805075	303.960529171486	18.710022742266077	0.9237968424521388	65.2	1:39
31.8%	17500	34.99999999999681	-458260.93660665624	4599.4557965521235	-453661.4808101041	319.66910174298835	18.710022742266077	0.9237968424521388	65.4	1:39
31.9%	17550	35.09999999999693	-458120.0006629022	4420.324242429808	-453699.6764204724	307.2191890722259	18.867707603027657	0.9160763085357303	65.6	1:38
32.0%	17600	35.199999999997054	-458151.1144719522	4478.124910395127	-453672.9895615571	311.23642250720513	18.797788235212952	0.9194837028292175	65.9	1:38
32.1%	17650	35.299999999997176	-458089.1432803047	4429.371057525976	-453659.7722227787	307.8479563402133	18.892637498411133	0.9148674944388633	66.1	1:37
32.2%	17700	35.3999999999973	-458061.4850771797	4354.72679951624	-453706.75827766344	302.66006804131257	18.892637498411133	0.9148674944388633	66.3	1:37
32.3%	17750	35.49999999999742	-458288.33873721777	4589.017195268534	-453699.32154194923	318.9436032398221	18.79991242400202	0.9193798110168925	66.5	1:36
32.4%	17800	35.59999999999754	-458078.1959792312	4383.164271484129	-453695.0317077471	304.636515151997	18.87731485338839	0.9156100889216594	66.7	1:36
32.5%	17850	35.699999999997665	-458104.1812005467	4531.638098255731	-453572.54310229095	314.95566962066295	18.598798978352598	0.9293212938980898	66.9	1:35
32.5%	17900	35.79999999999779	-457899.2497415084	4464.724788776133	-453434.52495273226	310.30509388254444	18.661064671498867	0.9262204614676375	67.1	1:35
32.6%	17950	35.89999999999791	-457922.33068369	4600.832132711075	-453321.4985509789	319.7647591779306	18.681425800437975	0.9252109617408265	67.4	1:35
32.7%	18000	35.99999999999803	-458007.61143866734	4725.012367473915	-453282.5990711934	328.3954724311438	18.778794058843673	0.9204137324980818	67.6	1:34
32.8%	18050	36.099999999998154	-457915.4156378861	4558.246674058959	-453357.16896382713	316.80500569473816	18.778794058843673	0.9204137324980818	67.8	1:34
32.9%	18100	36.199999999998276	-457986.5859593382	4585.595655914396	-453400.9903034238	318.7058011040269	18.78757587961157	0.9199835062420229	68	1:33
33.0%	18150	36.2999999999984	-458150.984326063	4674.530280041508	-453476.4540460215	324.8868913603733	18.923759447006145	0.913362906557533	68.2	1:33
33.1%	18200	36.39999999999852	-458027.6780670118	4511.782008280978	-453515.89605873084	313.5756414766561	18.83238401835019	0.9177945773977103	68.4	1:32
33.2%	18250	36.49999999999864	-458084.86703185557	4595.417434527539	-453489.449597328	319.3884295030509	18.83238401835019	0.9177945773977103	68.6	1:32
33.3%	18300	36.599999999998765	-457871.1994523311	4367.926086219028	-453503.2733661121	303.57743833696605	18.849037957269406	0.9169836662590612	68.8	1:32
33.4%	18350	36.69999999999889	-458039.9103898311	4450.728102477267	-453589.18228735385	309.3323031145821	18.849037957269406	0.9169836662590612	69	1:31
33.5%	18400	36.79999999999901	-458073.1777558069	4474.126842763275	-453599.0509130436	310.95855078822046	18.941432824005652	0.9125106897725126	69.2	1:31
33.5%	18450	36.89999999999913	-458053.8579933584	4471.982068293495	-453581.8759250649	310.80948573389173	18.953620332095625	0.9119239295009165	69.4	1:31
33.6%	18500	36.999999999999254	-458031.73348163965	4434.125044020824	-453597.6084376188	308.1783655581138	18.953620332095625	0.9119239295009165	69.6	1:30
33.7%	18550	37.099999999999376	-458005.84475668264	4422.269057239406	-453583.57569944323	307.35435662915876	19.085245500443225	0.905634665852829	69.8	1:30
33.8%	18600	37.1999999999995	-458046.38717272365	4415.502201301744	-453630.8849714219	306.8840499548696	18.922667853723066	0.9134155957883285	70	1:29
33.9%	18650	37.29999999999962	-458029.6266128879	4415.876509167021	-453613.7501037209	306.9100649149782	18.784008737571682	0.920158213988754	70.2	1:29
34.0%	18700	37.39999999999974	-458041.6555533185	4383.789646880701	-453657.8659064378	304.67997968348016	18.893517982376437	0.9148248593848737	70.4	1:29
34.1%	18750	37.499999999999865	-458184.1061487523	4536.9488294301555	-453647.15731932217	315.3247734319006	18.97962058141135	0.9106746816868047	70.6	1:28
34.2%	18800	37.59999999999999	-458161.0272377596	4484.034670499619	-453676.99256726	311.6471597308427	19.02282948864841	0.9086061535602383	70.8	1:28
34.3%	18850	37.70000000000011	-457918.75135885336	4276.674077192321	-453642.07728166104	297.2352863415762	19.02282948864841	0.9086061535602383	71	1:27
34.4%	18900	37.80000000000023	-457959.8230658586	4318.80325692473	-453641.0198089339	300.1633277529805	19.071763766423338	0.9062748544496336	71.2	1:27
34.5%	18950	37.900000000000354	-458120.4079124081	4433.504910935997	-453686.9030014721	308.1352653751885	18.89710214003314	0.9146513472505787	71.4	1:27
34.5%	19000	38.000000000000476	-457852.64104440506	4273.576555293985	-453579.0644891111	297.0200039067254	19.026916792067656	0.9084109695964475	71.6	1:26
34.6%	19050	38.1000000000006	-458052.5693156992	4480.045097067952	-453572.52421863127	311.36987837155783	18.933422720041133	0.9128967428175373	71.8	1:26
34.7%	19100	38.20000000000072	-457959.0473282781	4342.832940014079	-453616.214388264	301.83342690125346	18.93237687977711	0.9129471719937889	72	1:26
34.8%	19150	38.30000000000084	-458085.4013608478	4459.172023366205	-453626.2293374816	309.9191683275882	18.79663222595575	0.9195402518779799	72.2	1:25
34.9%	19200	38.400000000000965	-458068.5234311603	4477.962455140252	-453590.56097602006	311.2251316224361	18.79663222595575	0.9195402518779799	72.4	1:25
35.0%	19250	38.50000000000109	-458058.3767554731	4440.332252521068	-453618.044502952	308.609775893026	19.0285084065874	0.9083349867575295	72.6	1:25
35.1%	19300	38.60000000000121	-457952.67320157815	4388.9174110936	-453563.75579048455	305.03636701545884	19.04315575476222	0.9076363263578696	72.8	1:24
35.2%	19350	38.70000000000133	-458049.51978087676	4469.287498623133	-453580.2322822536	310.62220908547727	19.197459542744305	0.9003410004864787	73	1:24
35.3%	19400	38.800000000001454	-457914.01978087676	4465.676501113456	-453448.3432797633	310.3712393226675	19.197459542744305	0.9003410004864787	73.2	1:24
35.4%	19450	38.900000000001576	-457999.65454650176	4622.398931892589	-453377.25561460917	321.2636841870576	19.197459542744305	0.9003410004864787	73.4	1:23
35.5%	19500	39.0000000000017	-457863.5423183318	4467.48572903499	-453396.0565892968	310.49698338677155	19.364623212150146	0.8925688737732973	73.6	1:23
35.5%	19550	39.10000000000182	-457882.5746913493	4449.147622737801	-453433.4270686115	309.22245739348244	19.258152315002768	0.8975035428527622	73.8	1:22
35.6%	19600	39.20000000000194	-458014.99042937806	4550.609462959692	-453464.38096641836	316.27420802651085	19.06025654482349	0.9068219984797257	74	1:22
35.7%	19650	39.300000000002065	-458056.09166868904	4526.572801331757	-453529.5188673573	314.60362385930085	19.07887449518743	0.905937084279945	74.2	1:22
35.8%	19700	39.40000000000219	-457970.7907350094	4591.265239813831	-453379.5254951956	319.0998457198589	19.143487249036326	0.902879381727234	74.4	1:21
35.9%	19750	39.50000000000231	-457960.94997983874	4567.816775436979	-453393.13320440176	317.47014214705365	19.020951509034145	0.9086958622077247	74.6	1:21
36.0%	19800	39.60000000000243	-457789.2111614087	4464.12182709761	-453325.0893343111	310.26318713820666	19.06996742401791	0.9063602232347933	74.8	1:21
36.1%	19850	39.700000000002554	-457773.2356429106	4516.375710381195	-453256.8599325294	313.89491068784235	19.108031748602993	0.9045547002912414	75	1:21
36.2%	19900	39.800000000002676	-457830.9640464522	4539.902928669006	-453291.0611177832	315.530087776013	19.01003192620959	0.909217827650404	75.2	1:20
36.3%	19950	39.9000000000028	-457897.9101731081	4569.361523493659	-453328.54864961444	317.5775044624103	18.967450579860106	0.9112589938610817	75.4	1:20
36.4%	20000	40.00000000000292	-457851.96862528997	4475.071647777688	-453376.8969775123	311.0242161590033	19.12041095934905	0.9039690605113199	75.6	1:20
36.5%	20050	40.10000000000304	-457903.0547774332	4579.734295483679	-453323.32048194954	318.29842773057607	19.07468349172365	0.906136132691932	75.8	1:19
36.5%	20100	40.200000000003165	-457941.0415877397	4653.730019621842	-453287.3115681179	323.44124194911916	19.191878690164447	0.9006028128122252	76	1:19
36.6%	20150	40.30000000000329	-457713.0869771838	4425.916379974689	-453287.17059720913	307.6078510498311	19.163681427401162	0.9019279514216529	76.2	1:19
36.7%	20200	40.40000000000341	-457779.72027796507	4518.617591548245	-453261.1026864168	314.0507248038129	19.163681427401162	0.9019279514216529	76.4	1:18
36.8%	20250	40.50000000000353	-457907.54726277146	4583.332553202286	-453324.2147095692	318.5485120587284	19.242891693711687	0.8982153101844546	76.6	1:18
36.9%	20300	40.600000000003654	-457960.546939433	4613.331581940525	-453347.2153574925	320.63348971567285	19.146076229956883	0.9027572920904446	76.7	1:18
37.0%	20350	40.700000000003776	-457894.28727939795	4529.079915325157	-453365.2073640728	314.7778720559763	19.083643854037025	0.9057106736906919	76.9	1:17
37.1%	20400	40.8000000000039	-457814.1603801003	4465.425169848371	-453348.73521025194	310.35377142139765	18.910210180961567	0.9140173359318113	77.1	1:17
37.2%	20450	40.90000000000402	-458011.50920493796	4585.121693356661	-453426.3875115813	318.6728599927753	18.82052504894601	0.9183728873962027	77.3	1:17
37.3%	20500	41.00000000000414	-457933.61805144476	4564.345932431635	-453369.2721190131	317.22891333327954	18.94690572636776	0.9122471067905931	77.5	1:16
37.4%	20550	41.100000000004265	-458033.0575247985	4641.177656495944	-453391.87986830255	322.56883381591877	18.877508338434637	0.9156007043748631	77.7	1:16
37.5%	20600	41.20000000000439	-457996.40599341394	4471.060167481657	-453525.3458259323	310.7454122396672	18.949738119064957	0.9121107544026561	77.8	1:16
37.5%	20650	41.30000000000451	-458084.77444329154	4538.724436594173	-453546.05000669736	315.4481808027456	18.840865465384066	0.9173814208943385	78	1:16
37.6%	20700	41.40000000000463	-458008.3434799654	4572.753390333033	-453435.5900896324	317.81324431376123	18.79572498356821	0.919584636752428	78.2	1:15
37.7%	20750	41.50000000000475	-457836.79425269633	4411.6774988193065	-453425.116753877	306.6182273747479	18.77820312889255	0.920442696932976	78.4	1:15
37.8%	20800	41.600000000004876	-457992.37338747224	4579.68280459661	-453412.6905828756	318.29484903641196	18.787337230763132	0.9199951924645912	78.6	1:15
37.9%	20850	41.700000000005	-457918.9361387717	4678.95178680867	-453239.98435196304	325.1941927366945	18.843092762974123	0.9172729842669959	78.8	1:14
38.0%	20900	41.80000000000512	-457994.81517416093	4626.806500382954	-453368.008673778	321.5700168321592	18.750919838725444	0.9217819755069663	79	1:14
38.1%	20950	41.90000000000524	-457977.3875429353	4584.19024412334	-453393.197298812	318.60812286888375	18.713855765640115	0.9236076278437584	79.2	1:14
38.2%	21000	42.000000000005365	-458017.8616635848	4623.006784898229	-453394.85487868654	321.30593088599323	18.726800983736396	0.9229691684406702	79.4	1:13
38.3%	21050	42.10000000000549	-458048.63567223	4650.349871057086	-453398.2858011729	323.20631653549447	18.50005195798293	0.9342816966551708	79.6	1:13
38.4%	21100	42.20000000000561	-457999.73331310577	4666.97847268777	-453332.754840418	324.36202938102446	18.51818675459371	0.9333667578023258	79.8	1:13
38.5%	21150	42.30000000000573	-458050.08694356953	4688.942975352518	-453361.143968217	325.88859538092714	18.477505630425604	0.9354217109831284	80	1:13
38.5%	21200	42.40000000000585	-457927.5864825616	4561.4206170337275	-453366.1658655279	317.025599509443	18.474167945967384	0.9355907114228647	80.1	1:12
38.6%	21250	42.500000000005976	-458011.02482024155	4551.415618928149	-453459.6092013134	316.3302370798816	18.46378242685208	0.9361169630322559	80.3	1:12
38.7%	21300	42.6000000000061	-458134.41396686085	4692.573356058914	-453441.84061080194	326.14091230508774	18.43239767722989	0.937710884616215	80.5	1:12
38.8%	21350	42.70000000000622	-458006.34853717335	4642.2005990499165	-453364.14793812344	322.63992986332687	18.43239767722989	0.937710884616215	80.7	1:12
38.9%	21400	42.80000000000634	-457964.85377423227	4575.8012624369	-453389.05251179537	318.02507601315517	18.436048578248812	0.9375251892048816	80.9	1:11
39.0%	21450	42.900000000006465	-458064.7702517344	4643.924364948645	-453420.84588678577	322.75973418819393	18.5504625053701	0.9317428029899284	81.1	1:11
39.1%	21500	43.00000000000659	-457897.04240725446	4481.123552650213	-453415.91885460424	311.44483265799965	18.694645346415218	0.9245567172434989	81.3	1:11
39.2%	21550	43.10000000000671	-457996.7186454609	4528.458016710356	-453468.26062875055	314.7346491660601	18.620126388819447	0.9282568533955565	81.5	1:10
39.3%	21600	43.20000000000683	-458189.7528251484	4660.05116579961	-453529.7016593488	323.88057112413765	18.620126388819447	0.9282568533955565	81.7	1:10
39.4%	21650	43.30000000000695	-457964.8918755687	4457.222918284126	-453507.6689572846	309.7837025902594	18.628122631540784	0.9278583931076192	81.9	1:10
39.5%	21700	43.400000000007076	-458311.3401371168	4656.121107131476	-453655.2190299853	323.60742613051	18.475002286681836	0.9355484596596176	82.1	1:10
39.5%	21750	43.5000000000072	-458292.52688854287	4609.874617350521	-453682.65227119235	320.39322547265687	18.543397688444614	0.9320977860645171	82.2	1:09
39.6%	21800	43.60000000000732	-458227.94277988176	4512.827571661212	-453715.11520822055	313.64830970554203	18.539213949685433	0.9323081322876896	82.4	1:09
39.7%	21850	43.70000000000744	-458225.312408788	4543.8822198351845	-453681.4301889528	315.80665450236785	18.539213949685433	0.9323081322876896	82.6	1:09
39.8%	21900	43.800000000007564	-458096.4315801749	4377.740935357753	-453718.69064481714	304.2595851270866	18.66459269482861	0.926045385190862	82.8	1:09
39.9%	21950	43.90000000000769	-458008.44979340944	4208.374628433958	-453800.0751649755	292.4883718369311	18.874469776960442	0.915748105020229	83	1:08
40.0%	22000	44.00000000000781	-458105.1711864566	4448.812116652727	-453656.35906980385	309.1991392155091	18.73782734193784	0.9224260431105878	83.2	1:08
40.1%	22050	44.10000000000793	-458197.02006640553	4453.534326249734	-453743.4857401558	309.5273398911735	18.636175130835912	0.9274574750542084	83.3	1:08
40.2%	22100	44.20000000000805	-458146.66168372263	4459.946569837281	-453686.71511388535	309.97300047330697	18.69792262979114	0.9243946653182923	83.5	1:08
40.3%	22150	44.300000000008176	-458165.38726966013	4555.065323611721	-453610.3219460484	316.5838970495457	18.69792262979114	0.9243946653182923	83.6	1:07
40.4%	22200	44.4000000000083	-457868.4978061524	4290.867308684625	-453577.63049746776	298.22173729635574	18.904446022986775	0.9142960291190966	83.8	1:07
40.5%	22250	44.50000000000842	-457947.0757885969	4314.402079020627	-453632.67370957625	299.8574392632443	18.863418900116148	0.9162845835654256	84	1:07
40.5%	22300	44.60000000000854	-458088.45488957583	4436.899001112208	-453651.5558884636	308.37115975179665	18.86137756013375	0.9163837517385734	84.2	1:07
40.6%	22350	44.700000000008664	-457997.49510085967	4412.627198111266	-453584.8679027484	306.6842329051879	18.914943321400205	0.9137886187561473	84.4	1:06
40.7%	22400	44.80000000000879	-457966.88963210967	4359.121009602211	-453607.76862250746	302.96547225719945	18.914943321400205	0.9137886187561473	84.6	1:06
40.8%	22450	44.90000000000891	-457986.8529385604	4342.152885346673	-453644.70005321375	301.7861620781349	19.135875272513868	0.9032385341860815	84.7	1:06
40.9%	22500	45.00000000000903	-458056.6020609032	4406.07705217367	-453650.52500872954	306.228987902132	18.963615604682285	0.9114432759987747	84.9	1:06
41.0%	22550	45.10000000000915	-458098.30567418446	4428.821064437274	-453669.4846097472	307.80973099260547	18.963615604682285	0.9114432759987747	85.1	1:05
41.1%	22600	45.200000000009275	-458030.3331143146	4399.963239110308	-453630.3698752043	305.80406869067775	18.955990786070135	0.9118098930610631	85.3	1:05
41.2%	22650	45.3000000000094	-457922.9164618076	4494.414360539522	-453428.5021012681	312.36856381388964	18.950138355840647	0.9120914901492476	85.4	1:05
41.3%	22700	45.40000000000952	-458001.4583156481	4619.151665844023	-453382.30664980406	321.0379943083455	18.99462514837389	0.9099553055930033	85.6	1:05
41.4%	22750	45.50000000000964	-457982.6087062731	4566.349059045315	-453416.25964722777	317.36813364837684	18.99462514837389	0.9099553055930033	85.8	1:04
41.5%	22800	45.600000000009764	-457989.6879570274	4552.157698411145	-453437.53025861626	316.38181272105396	19.007565008152877	0.9093358315017943	86	1:04
41.5%	22850	45.70000000000989	-457875.0004570274	4522.706799901323	-453352.2936571261	314.3349309401233	19.007565008152877	0.9093358315017943	86.1	1:04
41.6%	22900	45.80000000001001	-457976.44496673916	4657.012291758321	-453319.43267498084	323.66936480363836	18.99834329915353	0.9097772189579922	86.3	1:04
41.7%	22950	45.90000000001013	-457958.0332355992	4616.333697913215	-453341.699537686	320.84214129507	18.957659238850496	0.9117296451922692	86.5	1:04
41.8%	23000	46.00000000001025	-457832.17583541083	4484.076435320545	-453348.0994000903	311.6500624487686	19.105424760917444	0.9046781292646391	86.7	1:03
41.9%	23050	46.100000000010375	-457959.0584062369	4490.658615030348	-453468.3997912065	312.10753384721556	19.199445522138365	0.9002478697409825	86.9	1:03
42.0%	23100	46.2000000000105	-457938.1344393575	4426.592831013026	-453511.5416083445	307.6548654153045	19.21471831219425	0.8995323090708015	87	1:03
42.1%	23150	46.30000000001062	-457904.670086432	4493.911474929075	-453410.75861150294	312.3336125069346	19.270674512811723	0.8969203397640292	87.2	1:03
42.2%	23200	46.40000000001074	-457923.42386259645	4486.578440722777	-453436.8454218737	311.8239555906674	19.252643346784964	0.8977603553020389	87.4	1:02
42.3%	23250	46.500000000010864	-458012.92597918713	4614.460580535233	-453398.4653986519	320.71195681756564	19.061317120298853	0.9067715427233874	87.6	1:02
42.4%	23300	46.600000000010986	-457947.51179138455	4536.2313941405155	-453411.28039724403	315.2749105992651	18.96856688975775	0.9112053658015619	87.8	1:02
42.5%	23350	46.70000000001111	-457869.08175844763	4459.840793527197	-453409.24096492043	309.96564886052363	18.970432978449292	0.9111157321052343	87.9	1:02
42.5%	23400	46.80000000001123	-457968.43798949325	4630.391397507861	-453338.0465919854	321.81917257893673	18.78484409403115	0.9201172948252015	88.1	1:01
42.6%	23450	46.90000000001135	-457863.73584105575	4591.954437541077	-453271.7814035147	319.1477459994001	18.78484409403115	0.9201172948252015	88.3	1:01
42.7%	23500	47.000000000011475	-457816.465469816	4458.565873613581	-453357.8995962024	309.87704000730116	18.843789805847795	0.9172390537995323	88.5	1:01
42.8%	23550	47.1000000000116	-457872.6542905249	4524.117720913142	-453348.53656961175	314.43299207440276	18.938178407973076	0.9126674994378731	88.6	1:01
42.9%	23600	47.20000000001172	-458054.0073074166	4652.079655901529	-453401.92765151506	323.3265391861494	19.021906648136188	0.9086502342396185	88.8	1:01
